@RELATION relation-name


@ATTRIBUTE feature1-name-0 NUMERIC
@ATTRIBUTE feature1-name-1 NUMERIC
@ATTRIBUTE feature1-name-2 NUMERIC
@ATTRIBUTE feature1-name-3 NUMERIC
@ATTRIBUTE feature1-name-4 NUMERIC
@ATTRIBUTE feature1-name-5 NUMERIC
@ATTRIBUTE feature1-name-6 NUMERIC
@ATTRIBUTE feature1-name-7 NUMERIC
@ATTRIBUTE feature1-name-8 NUMERIC
@ATTRIBUTE feature1-name-9 NUMERIC
@ATTRIBUTE undefined-attribute-0 NUMERIC
@ATTRIBUTE undefined-attribute-1 NUMERIC
@ATTRIBUTE undefined-attribute-2 NUMERIC
@ATTRIBUTE undefined-attribute-3 NUMERIC
@ATTRIBUTE undefined-attribute-4 NUMERIC
@ATTRIBUTE undefined-attribute-5 NUMERIC
@ATTRIBUTE undefined-attribute-6 NUMERIC
@ATTRIBUTE undefined-attribute-7 NUMERIC
@ATTRIBUTE undefined-attribute-8 NUMERIC
@ATTRIBUTE undefined-attribute-9 NUMERIC
@ATTRIBUTE undefined-attribute-10 NUMERIC
@ATTRIBUTE undefined-attribute-11 NUMERIC
@ATTRIBUTE undefined-attribute-12 NUMERIC
@ATTRIBUTE undefined-attribute-13 NUMERIC
@ATTRIBUTE undefined-attribute-14 NUMERIC


@DATA

0.99999976158142089844, 0.91140633821487426758, 0.75284254550933837891, 0.61546277999877929688, 0.54110538959503173828, 0.48333171010017395020, 0.41869342327117919922, 0.32795575261116027832, 0.24431324005126953125, 0.16471411287784576416, 0.08717564493417739868, -0.00195687450468540192, -0.09147856384515762329, -0.17527064681053161621, -0.23546615242958068848, -0.27664145827293395996, -0.30157297849655151367, -0.32022470235824584961, -0.33346167206764221191, -0.34295240044593811035, -0.34781637787818908691, -0.34746262431144714355, -0.34204441308975219727, -0.33906906843185424805, -0.33688381314277648926
1.00000023841857910156, 0.90737587213516235352, 0.89045202732086181641, 0.75835585594177246094, 0.69726371765136718750, 0.57918745279312133789, 0.53066962957382202148, 0.44452232122421264648, 0.41035965085029602051, 0.33088713884353637695, 0.28929498791694641113, 0.21055713295936584473, 0.16706994175910949707, 0.10406436771154403687, 0.07207910716533660889, 0.03281003981828689575, 0.01580567657947540283, -0.00573702901601791382, -0.01664822548627853394, -0.03281841427087783813, -0.04806082695722579956, -0.07094863057136535645, -0.09443316608667373657, -0.12532407045364379883, -0.15751683712005615234
1.00000011920928955078, 0.84836810827255249023, 0.62131977081298828125, 0.51855796575546264648, 0.46964654326438903809, 0.41386386752128601074, 0.36813572049140930176, 0.27249267697334289551, 0.13287360966205596924, 0.01771952211856842041, -0.04537742584943771362, -0.08281492441892623901, -0.11275615543127059937, -0.16129219532012939453, -0.22030013799667358398, -0.26438707113265991211, -0.28383600711822509766, -0.29165437817573547363, -0.29208135604858398438, -0.28383478522300720215, -0.26396530866622924805, -0.23651668429374694824, -0.21747994422912597656, -0.22609554231166839600, -0.24409857392311096191
1.00000011920928955078, 0.87970721721649169922, 0.67680287361145019531, 0.55194568634033203125, 0.50099861621856689453, 0.44820207357406616211, 0.37666341662406921387, 0.27048212289810180664, 0.14415498077869415283, 0.02445281296968460083, -0.06003405898809432983, -0.12474447488784790039, -0.17525693774223327637, -0.21486085653305053711, -0.25003561377525329590, -0.28514951467514038086, -0.30751016736030578613, -0.32349592447280883789, -0.33580747246742248535, -0.33191591501235961914, -0.30596309900283813477, -0.27798292040824890137, -0.26614519953727722168, -0.27278757095336914062, -0.28188297152519226074
0.99999982118606567383, 0.86098557710647583008, 0.64357751607894897461, 0.53718197345733642578, 0.49751269817352294922, 0.43899494409561157227, 0.36660602688789367676, 0.26789015531539916992, 0.14716783165931701660, 0.02860791981220245361, -0.06741184741258621216, -0.14651069045066833496, -0.19111311435699462891, -0.20358476042747497559, -0.21953824162483215332, -0.26573297381401062012, -0.31268405914306640625, -0.32522282004356384277, -0.30389541387557983398, -0.28139281272888183594, -0.27541792392730712891, -0.27017766237258911133, -0.25504761934280395508, -0.24357679486274719238, -0.24127238988876342773
1.00000023841857910156, 0.49391570687294006348, -0.22063690423965454102, -0.50051748752593994141, -0.28307706117630004883, 0.09303063154220581055, 0.26952376961708068848, 0.11402408033609390259, -0.13171584904193878174, -0.29428985714912414551, -0.24072122573852539062, -0.05631635710597038269, 0.14554312825202941895, 0.23634958267211914062, 0.17542377114295959473, 0.00524934567511081696, -0.06759637594223022461, -0.01172343268990516663, 0.02302088215947151184, 0.01116804033517837524, 0.03338561952114105225, 0.03663627058267593384, -0.07282745838165283203, -0.19365386664867401123, -0.18782860040664672852
0.99999988079071044922, 0.44353997707366943359, -0.29818084836006164551, -0.46574303507804870605, -0.13944122195243835449, 0.15880700945854187012, 0.13920380175113677979, -0.02792877145111560822, -0.09699326753616333008, -0.15161763131618499756, -0.18442717194557189941, -0.09439882636070251465, 0.11719366908073425293, 0.20760945975780487061, 0.11548367142677307129, -0.02972394227981567383, -0.00696700811386108398, 0.09426112473011016846, 0.06027963757514953613, -0.07557435333728790283, -0.10459172725677490234, 0.01103341579437255859, 0.05300921946763992310, -0.07133626937866210938, -0.19765901565551757812
0.99999958276748657227, 0.45136243104934692383, -0.28681907057762145996, -0.47158667445182800293, -0.16149412095546722412, 0.13218951225280761719, 0.15208655595779418945, -0.00392806529998779297, -0.12582844495773315430, -0.21168145537376403809, -0.23068800568580627441, -0.09570260345935821533, 0.17479307949542999268, 0.29517737030982971191, 0.16629868745803833008, -0.06846383213996887207, -0.07835817337036132812, 0.08003443479537963867, 0.12681542336940765381, -0.00919099897146224976, -0.11189897358417510986, -0.05990196764469146729, -0.00465937331318855286, -0.09305456280708312988, -0.20647634565830230713
1.00000000000000000000, 0.49506518244743347168, -0.21577978134155273438, -0.45299392938613891602, -0.20239078998565673828, 0.06298007071018218994, 0.13660910725593566895, 0.01217308267951011658, -0.13651517033576965332, -0.23996558785438537598, -0.22876274585723876953, -0.10314785689115524292, 0.15467733144760131836, 0.30416041612625122070, 0.20030388236045837402, -0.01151945441961288452, -0.03973503410816192627, 0.06686277687549591064, 0.08109091222286224365, -0.01364595629274845123, -0.08389608561992645264, -0.06487455964088439941, -0.06497767567634582520, -0.15125443041324615479, -0.20143681764602661133
1.00000023841857910156, 0.50327247381210327148, -0.18973451852798461914, -0.45514655113220214844, -0.22986412048339843750, 0.06702423095703125000, 0.17710830271244049072, 0.02016397938132286072, -0.15757480263710021973, -0.26227456331253051758, -0.23543256521224975586, -0.09439839422702789307, 0.14009492099285125732, 0.27072811126708984375, 0.21871936321258544922, 0.05064802989363670349, -0.01439783163368701935, 0.00558200851082801819, 0.00881606340408325195, -0.00899777188897132874, 0.01200635358691215515, 0.00983130931854248047, -0.09983193874359130859, -0.24042791128158569336, -0.23181156814098358154
1.00000011920928955078, 0.39672788977622985840, -0.35564190149307250977, -0.33500662446022033691, -0.13280591368675231934, -0.19229018688201904297, -0.20915594696998596191, -0.03546418994665145874, 0.21980522572994232178, 0.31537574529647827148, 0.17058512568473815918, -0.04386943578720092773, -0.15591040253639221191, -0.16779181361198425293, -0.14156000316143035889, -0.13654939830303192139, -0.06407853215932846069, 0.15010912716388702393, 0.31890428066253662109, 0.21180891990661621094, -0.04358773306012153625, -0.12520760297775268555, -0.03570139408111572266, -0.04587692767381668091, -0.16682505607604980469
